Order ID,Quantity Ordered,Manufacturer Price,Sale Price,Total Profit (GMROI),CustomerKey,StateKey,OrderStatusKey,ReturnReasonKey,SaleAgentKey,ProductCatalogKey,DateKey
1677,2,280,334,54,1909,4,2,1,5,7,20221007
1737,18,70,86,16,1969,1,1,1,4,3,20221007
1765,6,630,747,117,1997,3,1,1,2,1,20221007
1799,9,1245,1559,314,2031,2,2,1,1,1,20221007
1807,10,500,551,51,2039,1,2,1,2,7,20221007
1829,12,1300,1630,330,2061,1,2,1,1,5,20221007
1855,4,1070,1336,266,2087,1,1,1,3,4,20221007
1906,11,485,593,108,2137,3,1,1,5,4,20221007
1942,4,1105,1218,113,2173,4,1,1,5,4,20221007
1971,7,595,683,88,2202,2,3,2,1,6,20221007
1997,12,235,282,47,2228,2,2,1,5,7,20221007
1089,14,750,881,131,1322,6,2,1,5,4,20221031
1091,16,1060,1334,274,1324,4,1,1,5,7,20221031
1179,8,1410,1684,274,1412,3,2,1,2,4,20221031
1188,1,160,196,36,1421,4,1,1,5,6,20221031
1198,20,490,552,62,1431,6,2,1,5,6,20221031
1271,9,440,540,100,1504,4,2,1,4,5,20221031
1289,1,390,477,87,1522,3,4,1,4,5,20221031
1342,9,90,110,20,1575,5,2,1,5,2,20221031
1360,14,70,81,11,1593,1,2,1,3,6,20221031
1362,2,500,638,138,1595,5,2,1,2,6,20221031
1426,4,1245,1424,179,1658,4,1,1,2,2,20221031
1448,10,1370,1619,249,1680,5,1,1,2,1,20221031
1509,5,745,932,187,1741,3,1,1,3,4,20221031
1527,2,305,367,62,1759,6,2,1,1,4,20221031
1577,19,1335,1653,318,1809,2,2,1,3,3,20221031
1607,8,155,182,27,1839,1,2,1,3,3,20221031
1619,19,1215,1338,123,1851,3,1,1,5,2,20221031
1673,4,615,774,159,1905,2,4,1,3,6,20221031
1696,15,1080,1227,147,1928,2,2,1,2,7,20221031
1710,5,485,626,141,1942,6,2,1,2,6,20221031
1732,17,665,751,86,1964,1,1,1,1,1,20221031
1755,10,1490,1689,199,1987,1,2,1,3,2,20221031
1802,20,1070,1234,164,2034,5,2,1,2,2,20221031
1822,13,565,704,139,2054,1,1,1,4,4,20221031
1832,4,510,594,84,2064,2,1,1,5,6,20221031
1891,1,755,869,114,2122,3,2,1,5,3,20221031
2001,9,1420,1657,237,1234,1,2,1,2,1,20221106
2016,19,965,1173,208,1249,1,2,1,4,4,20221106
2075,14,470,596,126,1308,6,1,1,1,4,20221106
2100,7,325,373,48,1333,3,1,1,2,3,20221106
2111,15,410,531,121,1344,1,2,1,5,6,20221106
2117,9,100,129,29,1350,5,1,1,2,5,20221106
2135,7,150,169,19,1368,4,2,1,4,2,20221106
2146,4,1070,1259,189,1379,5,2,1,1,3,20221106
2214,15,840,993,153,1447,5,4,1,4,4,20221106
2222,3,260,293,33,1455,1,3,2,3,4,20221106
2270,2,875,1009,134,1503,5,3,6,1,3,20221106
2293,6,1370,1758,388,1526,4,1,1,5,4,20221106
2297,12,990,1128,138,1530,2,2,1,3,5,20221106
2298,17,300,386,86,1531,6,1,1,1,1,20221106
2327,3,245,285,40,1560,3,4,1,1,1,20221106
2338,1,315,355,40,1571,5,4,1,1,5,20221106
2345,9,1125,1347,222,1578,5,4,1,2,2,20221106
2357,9,870,1092,222,1590,5,1,1,4,4,20221106
2402,18,695,778,83,1634,1,2,1,4,2,20221106
2408,11,440,559,119,1640,3,3,3,4,4,20221106
2432,2,200,223,23,1664,6,3,6,4,3,20221106
2493,7,1370,1677,307,1725,5,4,1,1,4,20221106
2508,14,1390,1709,319,1740,4,1,1,4,3,20221106
2525,5,1095,1342,247,1757,1,1,1,1,3,20221106
2553,18,1095,1390,295,1785,6,4,1,1,7,20221106
2576,5,985,1092,107,1808,1,1,1,4,1,20221106
2604,10,860,1002,142,1836,6,1,1,3,6,20221106
2612,19,1325,1659,334,1844,2,2,1,2,5,20221106
2655,4,1205,1533,328,1887,6,2,1,1,2,20221106
2677,14,675,838,163,1909,4,2,1,3,7,20221106
2700,2,435,532,97,1932,5,2,1,3,7,20221106
2709,14,1150,1387,237,1941,1,2,1,1,3,20221106
2783,12,875,1042,167,2015,4,1,1,2,3,20221106
2792,3,710,841,131,2024,5,1,1,4,6,20221106
2810,12,110,125,15,2042,3,1,1,5,3,20221106
2828,17,1345,1520,175,2060,1,4,1,4,4,20221106
2843,13,1440,1596,156,2075,6,3,4,5,7,20221106
2882,17,1370,1763,393,2113,1,1,1,4,5,20221106
2922,10,750,845,95,2153,5,2,1,1,2,20221106
2931,1,545,682,137,2162,6,1,1,5,4,20221106
2943,19,1275,1506,231,2174,1,2,1,1,7,20221106
2955,17,660,756,96,2186,4,1,1,5,5,20221106
2996,6,545,611,66,2227,1,2,1,1,5,20221106
2002,11,1410,1755,345,1235,1,2,1,1,2,20221103
2017,15,535,641,106,1250,5,1,1,2,1,20221103
2026,18,640,802,162,1259,4,4,1,1,4,20221103
2027,3,795,1004,209,1260,1,1,1,4,6,20221103
2049,2,570,708,138,1282,6,1,1,2,7,20221103
2074,1,1320,1587,267,1307,5,2,1,2,1,20221103
2092,15,1455,1620,165,1325,3,4,1,5,1,20221103
2130,12,815,999,184,1363,4,1,1,3,6,20221103
2137,11,1475,1664,189,1370,1,1,1,5,5,20221103
2139,1,1185,1346,161,1372,1,4,1,1,2,20221103
2172,7,710,875,165,1405,5,1,1,2,2,20221103
2173,6,250,291,41,1406,6,3,3,3,1,20221103
2201,9,305,336,31,1434,3,2,1,4,1,20221103
2210,12,170,209,39,1443,4,2,1,2,5,20221103
2241,19,425,489,64,1474,3,2,1,3,2,20221103
2275,17,575,680,105,1508,4,1,1,4,6,20221103
2314,10,1455,1862,407,1547,4,2,1,4,5,20221103
2319,18,130,160,30,1552,5,1,1,2,4,20221103
2339,8,240,305,65,1572,3,3,2,1,2,20221103
2343,18,340,398,58,1576,2,2,1,4,4,20221103
2362,7,935,1094,159,1595,5,1,1,3,6,20221103
2372,2,335,433,98,1605,5,1,1,4,6,20221103
2457,14,955,1177,222,1689,2,2,1,3,2,20221103
2505,5,1415,1655,240,1737,1,4,1,3,3,20221103
2515,13,625,759,134,1747,6,1,1,1,1,20221103
2584,3,1115,1236,121,1816,6,2,1,2,1,20221103
2605,19,920,1180,260,1837,1,1,1,1,7,20221103
2606,11,1430,1759,329,1838,6,1,1,4,5,20221103
2610,16,1140,1461,321,1842,6,1,1,3,3,20221103
2638,20,30,34,4,1870,6,1,1,4,3,20221103
2657,3,1175,1483,308,1889,1,2,1,4,7,20221103
2711,19,865,1106,241,1943,6,1,1,2,7,20221103
2724,18,120,153,33,1956,2,1,1,5,3,20221103
2759,18,1095,1248,153,1991,4,2,1,4,3,20221103
2803,11,465,525,60,2035,1,2,1,3,6,20221103
2822,6,30,33,3,2054,1,2,1,2,4,20221103
2832,17,965,1167,202,2064,2,2,1,1,6,20221103
2873,20,510,569,59,2104,4,1,1,3,4,20221103
2923,6,460,566,106,2154,4,2,1,4,3,20221103
2970,13,775,976,201,2201,4,1,1,1,1,20221103
2978,1,410,521,111,2209,3,4,1,4,4,20221103
2003,9,260,288,28,1236,2,1,1,2,3,20221110
2007,9,765,853,88,1240,4,2,1,5,4,20221110
2045,15,1230,1513,283,1278,3,2,1,2,6,20221110
2073,7,275,351,76,1306,4,2,1,3,6,20221110
2113,14,235,275,40,1346,3,2,1,3,2,20221110
2174,12,680,832,152,1407,6,2,1,1,3,20221110
2194,7,1175,1361,186,1427,3,1,1,5,4,20221110
2205,11,560,686,126,1438,5,1,1,5,1,20221110
2254,5,835,937,102,1487,5,2,1,3,3,20221110
2308,7,495,556,61,1541,4,1,1,4,3,20221110
2312,2,1080,1290,210,1545,5,2,1,4,1,20221110
2336,14,100,113,13,1569,6,2,1,4,1,20221110
2391,17,750,841,91,1623,4,1,1,4,4,20221110
2407,6,1010,1253,243,1639,4,1,1,5,4,20221110
2416,20,1070,1297,227,1648,3,2,1,2,4,20221110
2465,12,370,465,95,1697,2,1,1,1,4,20221110
2468,5,235,264,29,1700,1,4,1,2,4,20221110
2472,16,600,692,92,1704,5,2,1,5,4,20221110
2478,14,535,655,120,1710,3,1,1,4,4,20221110
2492,14,75,92,17,1724,6,1,1,2,2,20221110
2503,18,1305,1683,378,1735,6,1,1,5,3,20221110
2561,9,1460,1676,216,1793,3,1,1,4,7,20221110
2569,5,635,825,190,1801,6,2,1,5,3,20221110
2597,13,860,954,94,1829,1,3,4,2,3,20221110
2623,1,600,739,139,1855,1,4,1,2,2,20221110
2639,11,940,1062,122,1871,1,1,1,5,4,20221110
2651,15,1275,1435,160,1883,2,2,1,3,3,20221110
2760,19,655,847,192,1992,3,2,1,2,4,20221110
2779,8,1345,1605,260,2011,1,1,1,1,7,20221110
2794,10,1150,1445,295,2026,1,1,1,2,7,20221110
2830,14,1300,1581,281,2062,5,1,1,2,6,20221110
2885,6,1425,1580,155,2116,1,1,1,4,6,20221110
2895,17,720,817,97,2126,3,1,1,4,4,20221110
2909,8,405,475,70,2140,6,1,1,4,4,20221110
2914,11,315,394,79,2145,2,2,1,5,5,20221110
2951,17,120,147,27,2182,1,3,6,1,1,20221110
2981,7,1470,1777,307,2212,5,1,1,1,2,20221110
2999,6,680,842,162,2230,1,1,1,3,6,20221110
2004,9,715,812,97,1237,3,1,1,5,3,20221119
2088,5,375,420,45,1321,3,2,1,1,1,20221119
2091,1,140,156,16,1324,4,2,1,5,7,20221119
2133,9,130,149,19,1366,2,1,1,2,5,20221119
2142,12,85,99,14,1375,3,2,1,5,3,20221119
2147,18,1215,1433,218,1380,5,2,1,3,1,20221119
2196,17,35,45,10,1429,4,1,1,3,5,20221119
2197,20,1000,1267,267,1430,6,2,1,3,6,20221119
2215,4,1355,1606,251,1448,2,3,4,2,3,20221119
2231,17,805,910,105,1464,1,1,1,1,3,20221119
2232,13,1475,1673,198,1465,5,4,1,2,5,20221119
2240,14,490,606,116,1473,2,1,1,5,4,20221119
2272,1,80,101,21,1505,1,2,1,5,4,20221119
2300,6,75,96,21,1533,5,4,1,5,3,20221119
2301,19,865,1078,213,1534,6,2,1,4,2,20221119
2324,3,1350,1655,305,1557,2,1,1,5,6,20221119
2326,17,750,899,149,1559,5,4,1,3,7,20221119
2363,14,20,24,4,1596,1,1,1,4,7,20221119
2366,12,1085,1394,309,1599,2,1,1,3,1,20221119
2370,2,250,300,50,1603,5,1,1,2,7,20221119
2393,1,160,185,25,1625,1,1,1,4,4,20221119
2405,20,550,645,95,1637,5,4,1,4,3,20221119
2473,20,110,126,16,1705,3,1,1,1,6,20221119
2494,6,1110,1286,176,1726,2,4,1,1,2,20221119
2509,3,1475,1673,198,1741,3,2,1,3,4,20221119
2527,16,1010,1304,294,1759,6,1,1,5,4,20221119
2542,1,1370,1667,297,1774,5,2,1,2,4,20221119
2575,6,830,1016,186,1807,3,2,1,1,4,20221119
2578,8,335,377,42,1810,4,2,1,1,5,20221119
2652,10,210,261,51,1884,4,2,1,5,2,20221119
2667,14,280,344,64,1899,2,4,1,1,1,20221119
2669,18,1235,1594,359,1901,4,1,1,3,4,20221119
2673,19,350,441,91,1905,2,2,1,2,6,20221119
2678,14,135,159,24,1910,6,2,1,1,6,20221119
2705,3,1005,1234,229,1937,5,3,3,2,1,20221119
2735,1,835,955,120,1967,5,1,1,3,7,20221119
2748,2,1155,1450,295,1980,2,1,1,1,5,20221119
2755,6,575,701,126,1987,1,2,1,3,2,20221119
2788,6,250,288,38,2020,4,2,1,1,1,20221119
2852,7,45,56,11,2084,3,4,1,3,1,20221119
2941,6,615,797,182,2172,4,1,1,4,3,20221119
2949,9,955,1133,178,2180,5,2,1,1,7,20221119
2950,4,150,189,39,2181,2,4,1,2,6,20221119
2960,1,570,646,76,2191,4,4,1,4,1,20221119
2962,6,295,363,68,2193,6,2,1,2,6,20221119
2005,13,790,978,188,1238,2,2,1,5,4,20221107
2109,17,315,381,66,1342,2,4,1,2,6,20221107
2153,3,1010,1206,196,1386,6,1,1,5,3,20221107
2177,15,135,152,17,1410,5,4,1,1,2,20221107
2184,13,450,516,66,1417,5,1,1,1,1,20221107
2299,11,610,734,124,1532,2,1,1,5,3,20221107
2306,8,540,625,85,1539,4,1,1,2,3,20221107
2317,1,120,150,30,1550,2,1,1,3,5,20221107
2321,16,1030,1181,151,1554,6,2,1,5,4,20221107
2414,12,435,509,74,1646,6,2,1,2,7,20221107
2420,18,470,599,129,1652,4,1,1,1,5,20221107
2453,6,1070,1360,290,1685,3,2,1,5,1,20221107
2489,16,885,1011,126,1721,3,1,1,2,4,20221107
2530,11,1140,1450,310,1762,6,2,1,4,5,20221107
2559,14,755,832,77,1791,4,2,1,1,4,20221107
2562,19,185,233,48,1794,6,1,1,1,1,20221107
2568,18,305,354,49,1800,6,1,1,5,6,20221107
2573,20,70,90,20,1805,3,3,6,4,2,20221107
2582,5,580,724,144,1814,3,2,1,5,4,20221107
2607,20,195,253,58,1839,1,1,1,5,3,20221107
2615,12,155,173,18,1847,5,2,1,1,1,20221107
2641,19,995,1260,265,1873,5,1,1,5,4,20221107
2660,6,465,577,112,1892,5,2,1,2,7,20221107
2691,18,1380,1767,387,1923,4,1,1,4,7,20221107
2703,15,1140,1324,184,1935,4,2,1,3,1,20221107
2752,7,910,1046,136,1984,1,2,1,2,6,20221107
2753,15,1275,1539,264,1985,4,1,1,3,4,20221107
2769,10,1075,1190,115,2001,4,3,2,4,5,20221107
2786,20,1045,1334,289,2018,2,1,1,5,4,20221107
2798,2,1105,1219,114,2030,2,2,1,2,6,20221107
2802,9,220,279,59,2034,5,2,1,3,2,20221107
2853,3,470,603,133,2085,5,1,1,2,1,20221107
2867,17,785,870,85,2098,1,2,1,1,5,20221107
2883,1,1245,1495,250,2114,3,2,1,4,1,20221107
2900,8,1050,1216,166,2131,3,2,1,5,2,20221107
2920,9,375,456,81,2151,1,2,1,4,3,20221107
2927,2,1030,1161,131,2158,1,3,5,1,6,20221107
2929,7,1130,1415,285,2160,1,4,1,2,6,20221107
2932,13,805,1041,236,2163,3,2,1,1,2,20221107
2946,2,1325,1657,332,2177,6,1,1,3,3,20221107
2956,3,320,409,89,2187,5,1,1,1,5,20221107
2006,4,40,44,4,1239,4,1,1,2,2,20221129
2022,4,285,350,65,1255,3,1,1,5,2,20221129
2029,2,850,957,107,1262,6,2,1,2,5,20221129
2039,3,1150,1396,246,1272,2,2,1,1,1,20221129
2106,17,260,289,29,1339,3,2,1,4,4,20221129
2123,20,940,1181,241,1356,2,1,1,5,4,20221129
2155,10,315,374,59,1388,3,1,1,3,3,20221129
2229,1,415,504,89,1462,3,1,1,2,1,20221129
2236,3,385,428,43,1469,5,2,1,3,7,20221129
2273,15,1190,1538,348,1506,2,1,1,3,1,20221129
2274,5,530,662,132,1507,5,2,1,2,6,20221129
2287,7,830,1004,174,1520,6,2,1,2,4,20221129
2316,11,1155,1439,284,1549,3,1,1,1,4,20221129
2328,2,510,570,60,1561,3,4,1,4,2,20221129
2335,5,985,1140,155,1568,6,3,3,3,2,20221129
2337,7,1280,1540,260,1570,5,2,1,5,7,20221129
2359,2,655,814,159,1592,4,2,1,4,1,20221129
2384,20,1485,1707,222,1616,6,1,1,5,6,20221129
2417,8,975,1198,223,1649,1,2,1,5,1,20221129
2444,5,1420,1820,400,1676,4,1,1,5,2,20221129
2467,2,100,122,22,1699,6,2,1,3,3,20221129
2523,5,1220,1531,311,1755,5,1,1,5,6,20221129
2532,9,980,1266,286,1764,3,1,1,2,3,20221129
2574,2,770,919,149,1806,4,1,1,5,3,20221129
2579,12,780,939,159,1811,1,1,1,4,1,20221129
2640,16,1395,1759,364,1872,5,3,5,2,3,20221129
2690,7,375,453,78,1922,1,1,1,3,7,20221129
2736,11,155,187,32,1968,6,1,1,2,1,20221129
2771,13,435,514,79,2003,4,3,2,2,2,20221129
2807,13,1380,1538,158,2039,1,2,1,3,7,20221129
2862,3,670,795,125,2093,3,1,1,1,4,20221129
2893,2,845,938,93,2124,5,3,5,5,1,20221129
2907,5,855,1070,215,2138,4,2,1,2,3,20221129
2910,20,1425,1775,350,2141,6,2,1,2,2,20221129
2921,11,480,573,93,2152,1,4,1,3,5,20221129
2973,7,920,1072,152,2204,5,4,1,3,7,20221129
2008,9,1485,1747,262,1241,4,2,1,3,2,20221113
2030,15,10,11,1,1263,4,1,1,2,6,20221113
2056,16,1420,1695,275,1289,4,4,1,5,6,20221113
2079,17,455,527,72,1312,3,1,1,2,4,20221113
2112,17,1040,1341,301,1345,4,4,1,2,1,20221113
2122,9,400,458,58,1355,2,2,1,1,3,20221113
2148,1,705,915,210,1381,5,3,6,5,2,20221113
2239,5,775,877,102,1472,4,1,1,5,1,20221113
2248,9,1255,1475,220,1481,1,2,1,5,6,20221113
2262,16,1450,1877,427,1495,5,1,1,2,1,20221113
2283,14,1455,1828,373,1516,6,3,4,5,3,20221113
2294,15,545,682,137,1527,2,3,5,2,7,20221113
2344,8,1430,1854,424,1577,2,3,5,5,6,20221113
2351,1,905,1054,149,1584,2,1,1,4,3,20221113
2385,12,955,1240,285,1617,3,2,1,5,6,20221113
2401,7,535,615,80,1633,4,2,1,2,6,20221113
2430,7,65,80,15,1662,6,1,1,4,7,20221113
2431,10,405,457,52,1663,4,1,1,1,4,20221113
2435,9,815,1018,203,1667,2,2,1,3,2,20221113
2447,10,1300,1542,242,1679,5,1,1,2,7,20221113
2460,10,300,355,55,1692,3,4,1,1,7,20221113
2497,2,950,1214,264,1729,5,3,2,5,5,20221113
2514,7,1185,1373,188,1746,6,2,1,3,3,20221113
2626,9,530,600,70,1858,6,1,1,5,6,20221113
2704,20,1005,1250,245,1936,1,1,1,1,2,20221113
2761,6,645,805,160,1993,6,1,1,4,1,20221113
2762,15,390,501,111,1994,1,1,1,3,5,20221113
2799,15,610,752,142,2031,2,2,1,2,1,20221113
2817,11,1175,1357,182,2049,6,1,1,4,6,20221113
2824,20,830,996,166,2056,4,1,1,5,4,20221113
2879,7,540,631,91,2110,4,2,1,1,5,20221113
2908,10,190,219,29,2139,6,1,1,4,6,20221113
2947,2,230,278,48,2178,2,2,1,1,6,20221113
2953,11,1490,1654,164,2184,5,2,1,3,5,20221113
2975,5,815,995,180,2206,6,1,1,1,5,20221113
2009,6,330,368,38,1242,5,2,1,2,3,20221126
2011,13,985,1169,184,1244,3,1,1,3,1,20221126
2020,19,580,699,119,1253,3,2,1,5,2,20221126
2032,18,725,938,213,1265,6,2,1,1,3,20221126
2042,11,735,854,119,1275,6,1,1,2,3,20221126
2060,19,1165,1292,127,1293,6,2,1,5,5,20221126
2066,2,290,360,70,1299,3,1,1,3,5,20221126
2097,2,1270,1518,248,1330,1,3,5,5,1,20221126
2220,13,1400,1568,168,1453,1,1,1,3,6,20221126
2253,2,1160,1433,273,1486,6,2,1,3,7,20221126
2257,18,935,1203,268,1490,6,1,1,5,7,20221126
2271,14,220,244,24,1504,4,1,1,5,5,20221126
2286,4,765,919,154,1519,5,2,1,4,7,20221126
2309,1,970,1187,217,1542,6,1,1,5,2,20221126
2330,4,1330,1646,316,1563,1,2,1,2,2,20221126
2373,8,265,305,40,1606,1,3,5,1,7,20221126
2422,8,400,483,83,1654,2,2,1,1,5,20221126
2434,4,865,981,116,1666,5,4,1,1,2,20221126
2482,6,880,1034,154,1714,2,1,1,4,4,20221126
2496,17,685,773,88,1728,2,3,2,5,7,20221126
2534,14,1495,1830,335,1766,5,2,1,4,1,20221126
2543,5,405,467,62,1775,4,1,1,1,5,20221126
2547,19,1000,1278,278,1779,2,2,1,4,5,20221126
2563,8,1205,1346,141,1795,4,2,1,2,7,20221126
2580,17,165,204,39,1812,6,1,1,3,6,20221126
2613,17,640,809,169,1845,1,2,1,5,3,20221126
2661,9,505,656,151,1893,5,2,1,1,7,20221126
2719,13,125,141,16,1951,5,2,1,5,2,20221126
2814,17,270,317,47,2046,6,1,1,1,7,20221126
2823,7,1490,1739,249,2055,4,2,1,5,3,20221126
2835,15,470,586,116,2067,6,4,1,1,5,20221126
2912,15,1070,1207,137,2143,1,1,1,2,3,20221126
2952,9,1465,1860,395,2183,1,2,1,3,1,20221126
2959,9,670,856,186,2190,6,2,1,3,2,20221126
2010,10,1040,1176,136,1243,4,1,1,2,2,20221104
2021,14,840,985,145,1254,5,2,1,1,7,20221104
2033,19,1005,1142,137,1266,3,1,1,2,3,20221104
2043,13,780,909,129,1276,1,4,1,3,6,20221104
2098,10,875,973,98,1331,4,1,1,2,6,20221104
2103,2,1460,1692,232,1336,3,2,1,1,7,20221104
2143,3,505,647,142,1376,1,2,1,3,3,20221104
2190,14,335,431,96,1423,6,1,1,3,5,20221104
2261,10,885,1099,214,1494,2,2,1,3,4,20221104
2264,4,645,810,165,1497,2,4,1,4,4,20221104
2288,7,905,1134,229,1521,5,2,1,2,5,20221104
2333,14,1090,1376,286,1566,5,2,1,2,3,20221104
2411,18,210,267,57,1643,2,1,1,2,1,20221104
2437,10,1105,1298,193,1669,2,1,1,1,4,20221104
2454,7,775,990,215,1686,3,1,1,4,5,20221104
2470,19,260,308,48,1702,2,1,1,1,2,20221104
2557,15,1380,1635,255,1789,3,2,1,2,4,20221104
2602,3,1050,1353,303,1834,5,2,1,4,3,20221104
2624,18,320,374,54,1856,6,2,1,5,2,20221104
2629,12,980,1137,157,1861,4,1,1,1,2,20221104
2668,9,115,135,20,1900,6,2,1,3,2,20221104
2679,11,245,295,50,1911,4,2,1,3,4,20221104
2716,20,145,162,17,1948,5,2,1,5,7,20221104
2723,1,890,1075,185,1955,1,2,1,1,3,20221104
2727,12,1015,1200,185,1959,6,2,1,5,2,20221104
2732,2,340,378,38,1964,1,3,6,2,1,20221104
2778,1,355,457,102,2010,1,4,1,5,1,20221104
2789,19,145,184,39,2021,3,2,1,2,3,20221104
2790,5,145,169,24,2022,2,1,1,4,2,20221104
2811,18,50,58,8,2043,5,1,1,4,4,20221104
2825,9,230,285,55,2057,2,1,1,3,3,20221104
2834,8,485,597,112,2066,4,4,1,5,5,20221104
2850,6,445,562,117,2082,3,2,1,5,5,20221104
2898,12,1085,1399,314,2129,2,2,1,1,4,20221104
2933,9,950,1055,105,2164,4,3,6,5,5,20221104
2934,11,430,502,72,2165,6,1,1,4,1,20221104
2986,6,1300,1606,306,2217,3,1,1,1,5,20221104
2012,19,930,1120,190,1245,3,1,1,5,3,20221120
2050,8,1305,1562,257,1283,6,1,1,5,4,20221120
2053,5,1480,1772,292,1286,4,1,1,2,7,20221120
2063,16,285,345,60,1296,5,1,1,4,4,20221120
2087,11,635,765,130,1320,1,2,1,2,7,20221120
2099,18,565,647,82,1332,3,1,1,4,6,20221120
2134,17,285,332,47,1367,3,2,1,3,2,20221120
2138,18,855,1040,185,1371,1,2,1,3,7,20221120
2165,1,1375,1687,312,1398,5,3,6,5,7,20221120
2199,6,445,570,125,1432,1,2,1,5,6,20221120
2216,9,1325,1645,320,1449,6,1,1,3,5,20221120
2227,16,485,547,62,1460,4,2,1,1,7,20221120
2267,10,1285,1617,332,1500,2,2,1,4,6,20221120
2303,6,360,440,80,1536,5,1,1,5,4,20221120
2382,2,855,1104,249,1373,4,2,1,3,6,20221120
2398,4,225,277,52,1630,5,4,1,3,7,20221120
2400,19,545,609,64,1632,5,1,1,2,7,20221120
2466,18,730,863,133,1698,1,1,1,5,4,20221120
2516,17,1290,1648,358,1748,5,1,1,4,1,20221120
2548,11,1170,1461,291,1780,3,3,5,4,1,20221120
2566,3,1470,1838,368,1798,5,4,1,1,2,20221120
2591,4,1355,1687,332,1823,6,1,1,1,6,20221120
2617,2,905,1168,263,1849,4,1,1,1,4,20221120
2689,3,1225,1472,247,1921,3,1,1,5,4,20221120
2741,10,1165,1487,322,1973,4,1,1,3,6,20221120
2757,20,365,416,51,1989,3,2,1,3,7,20221120
2842,13,105,119,14,2074,5,1,1,5,1,20221120
2880,6,1425,1650,225,2111,6,4,1,5,6,20221120
2892,15,340,394,54,2123,2,2,1,1,6,20221120
2926,7,1200,1389,189,2157,5,1,1,4,6,20221120
2965,13,1085,1333,248,2196,2,1,1,5,4,20221120
2972,10,950,1163,213,2203,2,2,1,2,7,20221120
2013,4,285,366,81,1246,2,1,1,2,3,20221123
2044,5,80,97,17,1277,4,2,1,1,6,20221123
2046,13,690,883,193,1279,4,2,1,4,1,20221123
2096,9,485,574,89,1329,5,1,1,5,3,20221123
2185,19,1465,1623,158,1418,3,1,1,3,1,20221123
2217,9,495,574,79,1450,5,1,1,1,5,20221123
2230,18,415,485,70,1463,4,1,1,1,2,20221123
2369,12,500,591,91,1602,5,2,1,5,3,20221123
2378,20,1355,1642,287,1611,5,1,1,1,5,20221123
2381,19,635,705,70,1614,5,3,6,3,1,20221123
2399,16,980,1133,153,1631,5,2,1,1,3,20221123
2406,7,710,877,167,1638,3,1,1,3,2,20221123
2436,13,520,634,114,1668,4,2,1,2,4,20221123
2450,17,75,94,19,1682,2,3,3,4,2,20221123
2459,14,340,437,97,1691,5,2,1,2,3,20221123
2571,20,425,494,69,1803,3,2,1,3,5,20221123
2601,14,1150,1287,137,1833,1,1,1,1,7,20221123
2662,2,530,621,91,1894,3,2,1,2,6,20221123
2664,17,545,639,94,1896,6,2,1,5,4,20221123
2666,17,785,907,122,1898,3,1,1,2,5,20221123
2681,7,995,1145,150,1913,4,2,1,5,6,20221123
2701,18,140,170,30,1933,2,3,5,2,4,20221123
2712,15,1315,1632,317,1944,6,1,1,1,1,20221123
2722,17,615,692,77,1954,1,2,1,5,5,20221123
2773,18,765,912,147,2005,1,3,2,2,7,20221123
2804,12,715,872,157,2036,4,1,1,1,5,20221123
2812,6,845,1039,194,2044,5,2,1,5,1,20221123
2821,7,330,426,96,2053,5,2,1,2,2,20221123
2833,15,1155,1343,188,2065,3,1,1,5,2,20221123
2848,17,465,579,114,2080,2,2,1,3,3,20221123
2897,12,1090,1288,198,2128,1,1,1,5,2,20221123
2936,5,475,563,88,2167,4,4,1,5,7,20221123
2937,16,1200,1426,226,2168,1,2,1,1,3,20221123
2948,5,415,492,77,2179,6,1,1,5,5,20221123
2968,6,1465,1903,438,2199,4,2,1,3,1,20221123
2990,14,1345,1727,382,2221,4,4,1,5,5,20221123
2014,9,1225,1514,289,1247,5,2,1,5,5,20221124
2036,19,1245,1612,367,1269,4,2,1,2,7,20221124
2082,14,690,854,164,1315,3,2,1,3,3,20221124
2093,18,1275,1532,257,1326,5,1,1,1,1,20221124
2118,3,585,735,150,1351,2,1,1,5,7,20221124
2136,18,1255,1501,246,1369,4,1,1,5,5,20221124
2169,20,260,287,27,1402,5,4,1,3,7,20221124
2193,3,450,572,122,1426,1,1,1,5,7,20221124
2211,10,1435,1864,429,1444,5,2,1,1,3,20221124
2250,9,1430,1775,345,1483,1,1,1,2,4,20221124
2256,13,1045,1296,251,1489,6,3,5,1,4,20221124
2318,16,20,22,2,1551,5,1,1,5,1,20221124
2354,13,300,336,36,1587,6,3,5,2,6,20221124
2474,15,465,577,112,1706,3,1,1,5,3,20221124
2550,12,925,1194,269,1782,5,2,1,1,4,20221124
2592,7,765,986,221,1824,4,3,5,4,6,20221124
2614,16,140,181,41,1846,3,1,1,5,6,20221124
2616,2,1020,1183,163,1848,6,2,1,2,4,20221124
2627,4,1090,1385,295,1859,5,1,1,2,7,20221124
2650,13,1090,1388,298,1882,3,4,1,4,4,20221124
2717,19,100,125,25,1949,6,1,1,3,2,20221124
2847,13,625,694,69,2079,5,1,1,5,7,20221124
2886,1,1065,1172,107,2117,1,2,1,2,1,20221124
2888,2,275,355,80,2119,4,4,1,4,4,20221124
2924,3,820,974,154,2155,6,2,1,2,7,20221124
2977,18,1290,1519,229,2208,6,2,1,3,3,20221124
2015,11,485,614,129,1248,1,1,1,2,1,20221114
2057,19,145,168,23,1290,2,2,1,2,3,20221114
